不正之风	不正之風	bù zhèng zhī fēng	unhealthy tendency;  	[sound:cmn-不正之风.mp3]
补给	補給	bǔ jǐ	supply; replenishment; to replenish;  	[sound:cmn-补给.mp3]
补救	補救	bǔ jiù	to remedy;  	[sound:cmn-补救.mp3]
捕捉	捕捉	bǔ zhuō	to catch; to seize; to capture;  	[sound:cmn-捕捉.mp3]
哺育	哺育	bǔ yù	to feed; to nurture; to foster;  	[sound:cmn-哺育.mp3]
不耻下问	不恥下問	bù chǐ xià wèn	not feel ashamed to ask and learn from one's subordinates;  	[sound:cmn-不耻下问.mp3]
不辞而别	不辭而彆	bù cí ér bié	to leave without saying good-bye;  	[sound:cmn-不辞而别.mp3]
不得而知	不得而知	bù dé ér zhī	unknown; unable to find out;  	[sound:cmn-不得而知.mp3]
不得已	不得已	bù dé yǐ	to act against one's will; to have no alternative but to; to have to; to have no choice; must;  	[sound:cmn-不得已.mp3]
不妨	不妨	bù fáng	there is no harm in; might as well;  	[sound:cmn-不妨.mp3]
不服	不服	bù fú	not to accept sth; to want to have sth overruled or changed; to refuse to obey or comply; to refuse to accept as final; to remain unconvinced by; not to give in to;  	[sound:cmn-不服.mp3]
不服气	不服氣	bùfúqì	Uncomfortable	[sound:cmn-不服气.mp3]
不假思索	不假思索	bù jiǎ sī suǒ	to act without taking time to think (idiom); to react instantly; to fire from the hip;  	[sound:cmn-不假思索.mp3]
不解	不解	bù jiě	to not understand; to be puzzled by; indissoluble;  	[sound:cmn-不解.mp3]
不经意	不經意	bù jīng yì	not paying attention; carelessly; by accident;  	[sound:cmn-不经意.mp3]
不景气	不景氣	bù jǐng qì	slack; in a slump;  	[sound:cmn-不景气.mp3]
不堪	不堪	bù kān	cannot bear; cannot stand; utterly; extremely;  	[sound:cmn-不堪.mp3]
不可避免	不可避免	bù kě bì miǎn	unavoidably;  	[sound:cmn-不可避免.mp3]
不可思议	不可思議	bù kě sī yì	inconceivable (idiom); unimaginable; unfathomable;  	[sound:cmn-不可思议.mp3]
不肯	不肯	bùkěn	Refuse	[sound:cmn-不肯.mp3]
不理	不理	bù lǐ	to refuse to acknowledge; to pay no attention to; to take no notice of; to ignore;  	[sound:cmn-不理.mp3]
不了了之	不瞭瞭之	bù liǎo liǎo zhī	to settle a matter by leaving it unsettled; to end up with nothing definite;  	[sound:cmn-不了了之.mp3]
不难	不難	bùnán	Not difficult	[sound:cmn-不难.mp3]
不平	不平	bù píng	uneven; injustice; unfairness; wrong; grievance; indignant; dissatisfied;  	[sound:cmn-不平.mp3]
不起眼	不起眼	bù qǐ yǎn	unremarkable; nothing out of the ordinary;  	[sound:cmn-不起眼.mp3]
不容	不容	bù róng	must not; cannot; to not allow; cannot tolerate;  	[sound:cmn-不容.mp3]
不如说	不如說	bùrúshuō	rather say	[sound:cmn-不如说.mp3]
不同寻常	不同尋常	bùtóngxúncháng	unusual	[sound:cmn-不同寻常.mp3]
不为人知	不為人知	bù wéi rén zhī	not known to anyone; secret; unknown;  	[sound:cmn-不为人知.mp3]
不惜	不惜	bù xī	not stint; not spare; not hesitate (to do sth); not scruple (to do sth);  	[sound:cmn-不惜.mp3]
不相上下	不相上下	bù xiāng shàng xià	equally matched; about the same;  	[sound:cmn-不相上下.mp3]
不宜	不宜	bù yí	not suitable; inadvisable; inappropriate;  	[sound:cmn-不宜.mp3]
不已	不已	bù yǐ	endlessly; incessantly;  	[sound:cmn-不已.mp3]
不以为然	不以為然	bù yǐ wéi rán	not to accept as correct (idiom); to object; to disapprove; to take exception to;  	[sound:cmn-不以为然.mp3]
不由得	不由得	bù yoú de	can't help; cannot but;  	[sound:cmn-不由得.mp3]
不由自主	不由自主	bù yoú zì zhǔ	can't help; involuntarily (idiom);  	[sound:cmn-不由自主.mp3]
不予	不予	bù yú	to withhold; to refuse;  	[sound:cmn-不予.mp3]
不约而同	不約而同	bù yuē ér tóng	to agree by chance (idiom); taking the same action without prior consultation;  	[sound:cmn-不约而同.mp3]
不知	不知	bù zhī	not to know; unaware; unknowingly; fig. not to admit (defeat, hardships, tiredness etc);  	[sound:cmn-不知.mp3]
不知不觉	不知不覺	bù zhī bù jué	unconsciously; unwittingly;  	[sound:cmn-不知不觉.mp3]
不准	不準	bù zhǔn	not to allow; to forbid; to prohibit;  	[sound:cmn-不准.mp3]
布局	布局	bù jú	arrangement; composition; layout; opening (chess jargon);  	[sound:cmn-布局.mp3]
步伐	步伐	bù fá	pace; (measured) step; march;  	[sound:cmn-步伐.mp3]
步入	步入	bù rù	to step into; to enter;  	[sound:cmn-步入.mp3]
步骤	步驟	bù zhoù	procedure; step;  	[sound:cmn-步骤.mp3]
部件	部件	bù jiàn	part; component;  	[sound:cmn-部件.mp3]
部署	部署	bù shǔ	to dispose; to deploy; deployment;  	[sound:cmn-部署.mp3]
猜谜	猜謎	cāimí	Guess	[sound:cmn-猜谜.mp3]
猜想	猜想	cāi xiǎng	to guess; to conjecture; to suppose; to suspect;  	[sound:cmn-猜想.mp3]
才华	纔華	cái huá	talent; CL:份[fen4];  	[sound:cmn-才华.mp3]
财经	財經	cái jīng	finance and economics;  	[sound:cmn-财经.mp3]
财力	財力	cái lì	financial resources; financial ability;  	[sound:cmn-财力.mp3]
财务	財務	cái wù	financial affairs;  	[sound:cmn-财务.mp3]
财物	財物	cái wù	property; belongings;  	[sound:cmn-财物.mp3]
财政	財政	cái zhèng	finances (public); financial;  	[sound:cmn-财政.mp3]
裁	裁	cái	to cut out (as a dress); to cut; to trim; to reduce; to diminish; to cut back (e.g. on staff); decision; judgment;  	[sound:cmn-裁.mp3]
裁定	裁定	cái dìng	ruling;  	[sound:cmn-裁定.mp3]
裁决	裁決	cái jué	ruling; adjudication;  	[sound:cmn-裁决.mp3]
采	采	cǎi, cǎi, cài	color; complexion; looks; variant of 彩[cai3]; variant of 採|采[cai3];  allotment to a feudal noble;  	[sound:cmn-采.mp3]
采集	采集	cǎi jí	to gather; to collect; to harvest;  	[sound:cmn-采集.mp3]
采矿	采礦	cǎi kuàng	mining;  	[sound:cmn-采矿.mp3]
彩电	彩電	cǎi diàn	color TV;  	[sound:cmn-彩电.mp3]
彩虹	彩虹	cǎi hóng	rainbow; CL:道[dao4];  	[sound:cmn-彩虹.mp3]
彩霞	彩霞	cǎi xiá	clouds tinged with sunset hues;  	[sound:cmn-彩霞.mp3]
菜市场	菜市場	cài shì chǎng	food market;  	[sound:cmn-菜市场.mp3]
参见	參見	cān jiàn	to refer to; see also; confer (cf.); to pay respect to;  	[sound:cmn-参见.mp3]
参军	參軍	cān jūn	to join the army;  	[sound:cmn-参军.mp3]
参谋	參謀	cān moú	staff officer; to give advice;  	[sound:cmn-参谋.mp3]
参照	參照	cān zhào	to consult a reference; to refer to (another document);  	[sound:cmn-参照.mp3]
餐桌	餐桌	cān zhuō	dining table; dinner table;  	[sound:cmn-餐桌.mp3]
残	殘	cán	to destroy; to spoil; to ruin; to injure; cruel; oppressive; savage; brutal; incomplete; disabled; to remain; to survive; remnant; surplus;  	[sound:cmn-残.mp3]
残留	殘留	cán liú	to remain; left over; surplus; remnant;  	[sound:cmn-残留.mp3]
残缺	殘缺	cán quē	badly damaged; shattered;  	[sound:cmn-残缺.mp3]
残忍	殘忍	cán rěn	cruel; mean; merciless; ruthless;  	[sound:cmn-残忍.mp3]
惭愧	慚愧	cán kuì	ashamed;  	[sound:cmn-惭愧.mp3]
惨白	慘白	cǎn bái	deathly pale;  	[sound:cmn-惨白.mp3]
惨痛	慘痛	cǎn tòng	bitter; painful; deeply distressed;  	[sound:cmn-惨痛.mp3]
惨重	慘重	cǎn zhòng	disastrous;  	[sound:cmn-惨重.mp3]
灿烂	燦爛	càn làn	to glitter; brilliant; splendid;  	[sound:cmn-灿烂.mp3]
苍蝇	蒼蠅	cāng ying	housefly; CL:隻|只[zhi1];  	[sound:cmn-苍蝇.mp3]
沧桑	滄桑	cāng sāng	great changes; abbr. of 滄海桑田|沧海桑田[cang1 hai3 sang1 tian2];  	[sound:cmn-沧桑.mp3]
舱	艙	cāng	cabin; the hold of a ship or airplane;  	[sound:cmn-舱.mp3]
藏匿	藏匿	cáng nì	to cover up; to conceal; to go into hiding;  	[sound:cmn-藏匿.mp3]
藏品	藏品	cáng pǐn	museum piece; collector's item; precious object;  	[sound:cmn-藏品.mp3]
藏身	藏身	cáng shēn	to hide; to go into hiding; to take refuge;  	[sound:cmn-藏身.mp3]
操控	操控	cāo kòng	to control; to manipulate;  	[sound:cmn-操控.mp3]
操劳	操勞	cāo láo	to work hard; to look after;  	[sound:cmn-操劳.mp3]
操心	操心	cāo xīn	to worry about;  	[sound:cmn-操心.mp3]
槽	槽	cáo	trough; manger; groove; channel; (Tw) (computing) hard drive;  	[sound:cmn-槽.mp3]
草案	草案	cǎo àn	draft (legislation, proposal etc);  	[sound:cmn-草案.mp3]
草坪	草坪	cǎo píng	lawn;  	[sound:cmn-草坪.mp3]
侧面	側麵	cè miàn	lateral side; side; aspect; profile;  	[sound:cmn-侧面.mp3]
侧重	側重	cè zhòng	to place particular emphasis on;  	[sound:cmn-侧重.mp3]
测算	測算	cè suàn	to take measurements and calculate;  	[sound:cmn-测算.mp3]
测验	測驗	cè yàn	test; to test; CL:次[ci4],個|个[ge4];  	[sound:cmn-测验.mp3]
层出不穷	層齣不窮	céng chū bù qióng	more and more emerge; innumerable succession; breeding like flies (idiom);  	[sound:cmn-层出不穷.mp3]
蹭	蹭	cèng	to rub against; to walk slowly; to freeload (colloquial);  	[sound:cmn-蹭.mp3]
差错	差錯	chā cuò	mistake; slip-up; fault; error (in data transmission); accident; mishap;  	[sound:cmn-差错.mp3]
差额	差額	chā é	balance (financial); discrepancy (in a sum or quota); difference;  	[sound:cmn-差额.mp3]
插手	插手	chā shoǔ	to get involved in; to meddle; interference;  	[sound:cmn-插手.mp3]
插图	插圖	chā tú	illustration;  	[sound:cmn-插图.mp3]
插嘴	插嘴	chā zuǐ	to interrupt (sb talking); to butt in; to cut into a conversation;  	[sound:cmn-插嘴.mp3]
茶道	茶道	chá dào	Japanese tea ceremony; sado;  	[sound:cmn-茶道.mp3]
茶馆儿	茶館兒	cha2 guan3 r5	a teashop;  	[sound:cmn-茶馆儿.mp3]
查处	查處	chá chǔ	to investigate and handle (a criminal case);  	[sound:cmn-查处.mp3]
查明	查明	chá míng	to investigate and find out; to ascertain;  	[sound:cmn-查明.mp3]
查找	查找	chá zhǎo	to search for; to look up;  	[sound:cmn-查找.mp3]
察觉	察覺	chá jué	to sense; to perceive; to become aware of; to detect;  	[sound:cmn-察觉.mp3]
察看	察看	chá kàn	to watch; to look carefully at;  	[sound:cmn-察看.mp3]
诧异	詫異	chà yì	flabbergasted; astonished;  	[sound:cmn-诧异.mp3]
掺	摻	chān, shǎn	variant of 攙|搀[chan1]; to mix;  to grasp;  	[sound:cmn-掺.mp3]
搀	攙	chān	to take by the arm and assist; to mix; to blend; to dilute; to adulterate;  	[sound:cmn-搀.mp3]
馋	饞	chán	gluttonous; greedy; to have a craving;  	[sound:cmn-馋.mp3]
禅杖	禪杖	chán zhàng	the staff of a Buddhist monk;  	[sound:cmn-禅杖.mp3]
缠	纏	chán	to wind around; to wrap round; to coil; tangle; to involve; to bother; to annoy;  	[sound:cmn-缠.mp3]
产	産	chǎn	to give birth; to reproduce; to produce; product; resource; estate; property;  	[sound:cmn-产.mp3]
产地	産地	chǎn dì	the source (of a product); place of origin; manufacturing location;  	[sound:cmn-产地.mp3]
产物	産物	chǎn wù	product; result (of);  	[sound:cmn-产物.mp3]
产值	産值	chǎn zhí	value of output; output value;  	[sound:cmn-产值.mp3]
铲	鏟	chǎn, chǎn	to shovel; to remove; spade; shovel;  	[sound:cmn-铲.mp3]
铲子	鏟子	chǎn zi	shovel; spade; trowel; spatula (kitchen utensil); CL:把[ba3];  	[sound:cmn-铲子.mp3]
阐述	闡述	chǎn shù	to expound (a position); to elaborate (on a topic); to treat (a subject);  	[sound:cmn-阐述.mp3]
颤抖	顫抖	chàn doǔ	to shudder; to shiver; to shake; to tremble;  	[sound:cmn-颤抖.mp3]
猖狂	猖狂	chāng kuáng	savage; furious;  	[sound:cmn-猖狂.mp3]
长达	長達	cháng dá	to extend as long as; to lengthen out to;  	[sound:cmn-长达.mp3]
长期以来	長期以來	cháng qī yǐ lái	ever since a long time ago;  	[sound:cmn-长期以来.mp3]
长效	長效	cháng xiào	to be effective over an extended period;  	[sound:cmn-长效.mp3]
长征	長徵	Cháng zhēng, cháng zhēng	Long March (retreat of the Red Army 1934-1935);  expedition; long journey;  	[sound:cmn-长征.mp3]
长足	長足	cháng zú	remarkable (progress, improvement, expansion etc);  	[sound:cmn-长足.mp3]
常理	常理	cháng lǐ	common sense; conventional reasoning and morals;  	[sound:cmn-常理.mp3]
常人	常人	cháng rén	ordinary person;  	[sound:cmn-常人.mp3]
常态	常態	cháng tài	normal state;  	[sound:cmn-常态.mp3]
常温	常溫	cháng wēn	room temperature; ordinary temperatures;  	[sound:cmn-常温.mp3]
偿还	償還	cháng huán	to repay; to reimburse;  	[sound:cmn-偿还.mp3]
嫦娥	嫦娥	Cháng é	Chang'e, the lady in the moon (Chinese mythology); one of the Chang'e series of PRC lunar spacecraft;  	[sound:cmn-嫦娥.mp3]
厂家	廠傢	chǎng jiā	factory; factory owners;  	[sound:cmn-厂家.mp3]
敞开	敞開	chǎng kāi	to open wide; unrestrictedly;  	[sound:cmn-敞开.mp3]
畅谈	暢談	chàng tán	to chat; a long talk; verbose; to talk freely to one's heart's content;  	[sound:cmn-畅谈.mp3]
畅销	暢銷	chàng xiāo	to sell well; best seller; chart-topping;  	[sound:cmn-畅销.mp3]
倡议	倡議	chàng yì	to suggest; to initiate; proposal; initiative;  	[sound:cmn-倡议.mp3]
抄袭	抄襲	chāo xí	to plagiarize; to copy; to attack the flank or rear of an enemy;  	[sound:cmn-抄袭.mp3]
钞票	鈔票	chāo piào	paper money; a bill (e.g. 100 yuan); CL:張|张[zhang1],紮|扎[za1];  	[sound:cmn-钞票.mp3]
超标	超標	chāo biāo	to cross the limit; to be over the accepted norm; excessive;  	[sound:cmn-超标.mp3]
超车	超車	chāo chē	to overtake (another car);  	[sound:cmn-超车.mp3]
超前	超前	chāo qián	to be ahead of one's time; to surpass or outdo one's predecessors; to be ahead of the pack; to take the lead; advanced;  	[sound:cmn-超前.mp3]
超速	超速	chāo sù	to exceed the speed limit; to speed; high-speed;  	[sound:cmn-超速.mp3]
朝代	朝代	cháo dài	dynasty; reign (of a king);  	[sound:cmn-朝代.mp3]
朝着	朝著	cháo zhe	facing; advancing (towards);  	[sound:cmn-朝着.mp3]
嘲弄	嘲弄	cháo nòng	to tease; to poke fun at; to make fun of;  	[sound:cmn-嘲弄.mp3]
嘲笑	嘲笑	cháo xiào	to jeer at; to deride; to ridicule; mockery; derision;  	[sound:cmn-嘲笑.mp3]
吵嘴	吵嘴	chǎo zuǐ	to quarrel;  	[sound:cmn-吵嘴.mp3]
车道	車道	chē dào	traffic lane; driveway;  	[sound:cmn-车道.mp3]
车祸	車禍	chē huò	traffic accident; car crash; CL:場|场[chang2];  	[sound:cmn-车祸.mp3]
车间	車間	chē jiān	workshop; CL:個|个[ge4];  	[sound:cmn-车间.mp3]
车轮	車輪	chē lún	wheel;  	[sound:cmn-车轮.mp3]
车速	車速	chē sù	vehicle speed;  	[sound:cmn-车速.mp3]
车位	車位	chē wèi	parking spot; unloading point; garage place; stand for taxi;  	[sound:cmn-车位.mp3]
车厢	車廂	chē xiāng	carriage; CL:節|节[jie2];  	[sound:cmn-车厢.mp3]
车型	車型	chēxíng	Model	[sound:cmn-车型.mp3]
车轴	車軸	chē zhoú	axle; CL:根[gen1];  	[sound:cmn-车轴.mp3]
扯	扯	chě, chě	variant of 扯[che3]; to pull; to tear;  	[sound:cmn-扯.mp3]
彻夜	徹夜	chè yè	the whole night;  	[sound:cmn-彻夜.mp3]
撤	撤	chè	to remove; to take away; to withdraw;  	[sound:cmn-撤.mp3]
撤换	撤換	chè huàn	recall; dismiss and replace;  	[sound:cmn-撤换.mp3]
沉甸甸	沉甸甸	chén diàn diàn	heavy;  	[sound:cmn-沉甸甸.mp3]
沉淀	沉澱	chén diàn	to settle; to precipitate (solid sediment out of a solution);  	[sound:cmn-沉淀.mp3]
沉浸	沉浸	chén jìn	to soak; to permeate; to immerse;  	[sound:cmn-沉浸.mp3]
沉闷	沉悶	chén mèn	oppressive (of weather); heavy; depressed; not happy; (of sound) dull; muffled;  	[sound:cmn-沉闷.mp3]
沉迷	沉迷	chén mí	to be engrossed; to be absorbed with; to lose oneself in; to be addicted to;  	[sound:cmn-沉迷.mp3]
沉思	沉思	chén sī	to contemplate; to ponder; contemplation; meditation;  	[sound:cmn-沉思.mp3]
沉稳	沉穩	chén wěn	steady; calm; unflustered;  	[sound:cmn-沉稳.mp3]
沉着	沉著	chén zhuó	steady; calm and collected; not nervous;  	[sound:cmn-沉着.mp3]
陈旧	陳舊	chén jiù	old-fashioned;  	[sound:cmn-陈旧.mp3]
陈列	陳列	chén liè	to display; to exhibit;  	[sound:cmn-陈列.mp3]
陈述	陳述	chén shù	an assertion; to declare; to state;  	[sound:cmn-陈述.mp3]
衬托	襯托	chèn tuō	to set off;  	[sound:cmn-衬托.mp3]
趁	趁	chèn, chèn	old variant of 趁[chen4];  	[sound:cmn-趁.mp3]
趁机	趁機	chèn jī	to seize an opportunity; to take advantage of situation;  	[sound:cmn-趁机.mp3]
趁早	趁早	chèn zǎo	as soon as possible; at the first opportunity; the sooner the better; before it's too late;  	[sound:cmn-趁早.mp3]
趁着	趁著	chènzháo	Take advantage of	[sound:cmn-趁着.mp3]
称呼	稱呼	chēng hu	to call; to address as; appellation;  	[sound:cmn-称呼.mp3]
称作	稱作	chēng zuò	to be called; to be known as;  	[sound:cmn-称作.mp3]
成才	成纔	chéng cái	to make sth of oneself; to become a person who is worthy of respect;  	[sound:cmn-成才.mp3]
成家	成傢	chéng jiā	to settle down and get married (of a man); to become a recognized expert;  	[sound:cmn-成家.mp3]
成年	成年	chéng nián	to grow to adulthood; fully grown; the whole year;  	[sound:cmn-成年.mp3]
成年	成年	chéng nián	to grow to adulthood; fully grown; the whole year;  	[sound:cmn-成年.mp3]
成千上万	成韆上萬	chéng qiān shàng wàn	lit. by the thousands and tens of thousands (idiom); untold numbers; innumerable; thousands upon thousands;  	[sound:cmn-成千上万.mp3]
成群结队	成群結隊	chéng qún jié duì	making up a group, forming a troupe (idiom); in large numbers; as a large crowd;  	[sound:cmn-成群结队.mp3]
成天	成天	chéng tiān	(coll.) all day long; all the time;  	[sound:cmn-成天.mp3]
成问题	成問題	chéngwèntí	Problem	[sound:cmn-成问题.mp3]
成型	成型	chéng xíng	to become shaped; to become formed;  	[sound:cmn-成型.mp3]
呈现	呈現	chéng xiàn	to appear; to emerge; to present (a certain appearance); to demonstrate;  	[sound:cmn-呈现.mp3]
诚恳	誠懇	chéng kěn	sincere; honest; cordial;  	[sound:cmn-诚恳.mp3]
诚心诚意	誠心誠意	chéng xīn chéng yì	earnestly and sincerely (idiom); with all sincerity;  	[sound:cmn-诚心诚意.mp3]
诚意	誠意	chéng yì	sincerity; good faith;  	[sound:cmn-诚意.mp3]
诚挚	誠摯	chéng zhì	sincere; cordial;  	[sound:cmn-诚挚.mp3]
承包	承包	chéng bāo	to contract; to undertake (a job);  	[sound:cmn-承包.mp3]
承载	承載	chéng zài	to bear the weight; to sustain;  	[sound:cmn-承载.mp3]
城墙	城牆	chéng qiáng	city wall;  	[sound:cmn-城墙.mp3]
乘人之危	乘人之危	chéng rén zhī wēi	to take advantage of sb's precarious position;  	[sound:cmn-乘人之危.mp3]
盛	盛	Shèng, chéng, shèng	surname Sheng;  to hold; to contain; to ladle; to pick up with a utensil;  flourishing; vigorous; magnificent; extensively;  	[sound:cmn-盛.mp3]
